chord_root_tpc	chord_root_midi	chord_type	chord_inversion	chord_suspension_tpc	chord_suspension_midi	key_tonic_tpc	key_tonic_midi	key_mode	duration	mc	mn_onset	label
3	9	ChordType.MINOR	0			1	7	KeyMode.MAJOR	1/8	65	5/8	I.ii
3	9	ChordType.MINOR	0			1	7	KeyMode.MAJOR	1/8	65	3/4	I.ii
3	9	ChordType.MINOR	0			1	7	KeyMode.MAJOR	1/8	65	7/8	I.ii
2	2	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/8	66	0	V
2	2	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/8	66	1/8	V
2	2	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/8	66	1/4	V
2	2	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/8	66	3/8	V
2	2	ChordType.MAJ_MIN7	0			1	7	KeyMode.MAJOR	1/8	66	1/2	V7
2	2	ChordType.MAJ_MIN7	0			1	7	KeyMode.MAJOR	1/8	66	5/8	V7
2	2	ChordType.MAJ_MIN7	0			1	7	KeyMode.MAJOR	1/8	66	3/4	V7
2	2	ChordType.MAJ_MIN7	0			1	7	KeyMode.MAJOR	1/8	66	7/8	V7
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/2	67	0	I|PAC}{
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	67	1/2	I|PAC}{
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	67	7/12	I|PAC}{
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	67	2/3	I|PAC}{
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	67	3/4	I|PAC}{
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	67	5/6	I|PAC}{
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	67	11/12	I|PAC}{
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/4	68	0	I|PAC}{
1	7	ChordType.MAJOR	1			1	7	KeyMode.MAJOR	1/4	68	1/4	I6
6	6	ChordType.DIMINISHED	1			1	7	KeyMode.MAJOR	1/4	68	1/2	viio6
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/4	68	3/4	I
2	2	ChordType.MAJOR	1			1	7	KeyMode.MAJOR	1/4	69	0	V6
2	2	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/8	69	1/4	V
2	2	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/8	69	3/8	V
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/4	69	1/2	I
1	7	ChordType.MAJ_MIN7	3			0	0	KeyMode.MAJOR	1/8	69	3/4	V2/IV
1	7	ChordType.MAJ_MIN7	3			0	0	KeyMode.MAJOR	1/8	69	7/8	V2/IV
0	0	ChordType.MAJOR	1	0:2	0:2	1	7	KeyMode.MAJOR	1/4	70	0	IV6(2)
6	6	ChordType.DIMINISHED	0			1	7	KeyMode.MAJOR	1/4	70	1/4	viio
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/8	70	1/2	I|IAC}
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/8	70	5/8	I|IAC}
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/8	70	3/4	I|IAC}
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/8	70	7/8	I|IAC}
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/2	71	0	I|IAC}
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	71	1/2	I|IAC}
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	71	7/12	I|IAC}
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	71	2/3	I|IAC}
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	71	3/4	I|IAC}
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	71	5/6	I|IAC}
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	71	11/12	I|IAC}
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/8	72	0	I|IAC}
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/8	72	1/8	I|IAC}
1	7	ChordType.MAJOR	1			1	7	KeyMode.MAJOR	1/8	72	1/4	I6
1	7	ChordType.MAJOR	1			1	7	KeyMode.MAJOR	1/8	72	3/8	I6
2	2	ChordType.MAJOR	2			1	7	KeyMode.MAJOR	1/8	72	1/2	V64
2	2	ChordType.MAJOR	2			1	7	KeyMode.MAJOR	1/8	72	5/8	V64
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/8	72	3/4	I
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/8	72	7/8	I
2	2	ChordType.MAJOR	1			1	7	KeyMode.MAJOR	1/8	73	0	V6
2	2	ChordType.MAJOR	1			1	7	KeyMode.MAJOR	1/8	73	1/8	V6
2	2	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/8	73	1/4	V
2	2	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/8	73	3/8	V
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/8	73	1/2	I
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/8	73	5/8	I
1	7	ChordType.MAJ_MIN7	3			0	0	KeyMode.MAJOR	1/8	73	3/4	V2/IV
1	7	ChordType.MAJ_MIN7	3			0	0	KeyMode.MAJOR	1/8	73	7/8	V2/IV
0	0	ChordType.MAJOR	1			0	0	KeyMode.MAJOR	1/8	74	0	I6/IV
0	0	ChordType.MAJOR	1			0	0	KeyMode.MAJOR	1/8	74	1/8	I6/IV
-1	5	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/8	74	1/4	IV/IV
-1	5	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/8	74	3/8	IV/IV
1	7	ChordType.MAJOR	0	2:4;5:0	2:4;11:0	0	0	KeyMode.MAJOR	1/8	74	1/2	V(64)/IV
1	7	ChordType.MAJOR	0	2:4;5:0	2:4;11:0	0	0	KeyMode.MAJOR	1/8	74	5/8	V(64)/IV
1	7	ChordType.MAJ_MIN7	0			0	0	KeyMode.MAJOR	1/8	74	3/4	V7/IV
1	7	ChordType.MAJ_MIN7	0			0	0	KeyMode.MAJOR	1/8	74	7/8	V7/IV
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/12	75	0	I/IV|PAC}{
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/12	75	1/12	I/IV|PAC}{
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/12	75	1/6	I/IV|PAC}{
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/12	75	1/4	I/IV|PAC}{
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/12	75	1/3	I/IV|PAC}{
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/12	75	5/12	I/IV|PAC}{
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/12	75	1/2	I/IV|PAC}{
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/12	75	7/12	I/IV|PAC}{
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/12	75	2/3	I/IV|PAC}{
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/12	75	3/4	I/IV|PAC}{
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/12	75	5/6	I/IV|PAC}{
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/12	75	11/12	I/IV|PAC}{
1	7	ChordType.MAJ_MIN7	2			0	0	KeyMode.MAJOR	1/12	76	0	V43/IV
1	7	ChordType.MAJ_MIN7	2			0	0	KeyMode.MAJOR	1/12	76	1/12	V43/IV
1	7	ChordType.MAJ_MIN7	2			0	0	KeyMode.MAJOR	1/12	76	1/6	V43/IV
1	7	ChordType.MAJ_MIN7	2			0	0	KeyMode.MAJOR	1/12	76	1/4	V43/IV
1	7	ChordType.MAJ_MIN7	2			0	0	KeyMode.MAJOR	1/12	76	1/3	V43/IV
1	7	ChordType.MAJ_MIN7	2			0	0	KeyMode.MAJOR	1/12	76	5/12	V43/IV
1	7	ChordType.MAJ_MIN7	2			0	0	KeyMode.MAJOR	1/12	76	1/2	V43/IV
1	7	ChordType.MAJ_MIN7	2			0	0	KeyMode.MAJOR	1/12	76	7/12	V43/IV
1	7	ChordType.MAJ_MIN7	2			0	0	KeyMode.MAJOR	1/12	76	2/3	V43/IV
1	7	ChordType.MAJ_MIN7	2			0	0	KeyMode.MAJOR	1/12	76	3/4	V43/IV
1	7	ChordType.MAJ_MIN7	2			0	0	KeyMode.MAJOR	1/12	76	5/6	V43/IV
1	7	ChordType.MAJ_MIN7	2			0	0	KeyMode.MAJOR	1/12	76	11/12	V43/IV
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/12	77	0	I/IV
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/12	77	1/12	I/IV
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/12	77	1/6	I/IV
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/12	77	1/4	I/IV
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/12	77	1/3	I/IV
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/12	77	5/12	I/IV
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/12	77	1/2	I/IV
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/12	77	7/12	I/IV
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/12	77	2/3	I/IV
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/12	77	3/4	I/IV
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/12	77	5/6	I/IV
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/12	77	11/12	I/IV
1	7	ChordType.MAJ_MIN7	1			0	0	KeyMode.MAJOR	1/12	78	0	V65/IV
1	7	ChordType.MAJ_MIN7	1			0	0	KeyMode.MAJOR	1/12	78	1/12	V65/IV
1	7	ChordType.MAJ_MIN7	1			0	0	KeyMode.MAJOR	1/12	78	1/6	V65/IV
1	7	ChordType.MAJ_MIN7	1			0	0	KeyMode.MAJOR	1/12	78	1/4	V65/IV
1	7	ChordType.MAJ_MIN7	1			0	0	KeyMode.MAJOR	1/12	78	1/3	V65/IV
1	7	ChordType.MAJ_MIN7	1			0	0	KeyMode.MAJOR	1/12	78	5/12	V65/IV
1	7	ChordType.MAJ_MIN7	1			0	0	KeyMode.MAJOR	1/12	78	1/2	V65/IV
1	7	ChordType.MAJ_MIN7	1			0	0	KeyMode.MAJOR	1/12	78	7/12	V65/IV
1	7	ChordType.MAJ_MIN7	1			0	0	KeyMode.MAJOR	1/12	78	2/3	V65/IV
1	7	ChordType.MAJ_MIN7	1			0	0	KeyMode.MAJOR	1/12	78	3/4	V65/IV
1	7	ChordType.MAJ_MIN7	1			0	0	KeyMode.MAJOR	1/12	78	5/6	V65/IV
1	7	ChordType.MAJ_MIN7	1			0	0	KeyMode.MAJOR	1/12	78	11/12	V65/IV
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/12	79	0	I/IV
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/12	79	1/12	I/IV
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/12	79	1/6	I/IV
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/12	79	1/4	I/IV
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/12	79	1/3	I/IV
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/12	79	5/12	I/IV
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/12	79	1/2	I/IV
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/12	79	7/12	I/IV
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/12	79	2/3	I/IV
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/12	79	3/4	I/IV
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/12	79	5/6	I/IV
0	0	ChordType.MAJOR	0			0	0	KeyMode.MAJOR	1/12	79	11/12	I/IV
4	4	ChordType.MAJ_MIN7	2			3	9	KeyMode.MINOR	1/12	80	0	V43/ii
4	4	ChordType.MAJ_MIN7	2			3	9	KeyMode.MINOR	1/12	80	1/12	V43/ii
4	4	ChordType.MAJ_MIN7	2			3	9	KeyMode.MINOR	1/12	80	1/6	V43/ii
4	4	ChordType.MAJ_MIN7	2			3	9	KeyMode.MINOR	1/12	80	1/4	V43/ii
4	4	ChordType.MAJ_MIN7	2			3	9	KeyMode.MINOR	1/12	80	1/3	V43/ii
4	4	ChordType.MAJ_MIN7	2			3	9	KeyMode.MINOR	1/12	80	5/12	V43/ii
4	4	ChordType.MAJ_MIN7	2			3	9	KeyMode.MINOR	1/12	80	1/2	V43/ii
4	4	ChordType.MAJ_MIN7	2			3	9	KeyMode.MINOR	1/12	80	7/12	V43/ii
4	4	ChordType.MAJ_MIN7	2			3	9	KeyMode.MINOR	1/12	80	2/3	V43/ii
4	4	ChordType.MAJ_MIN7	2			3	9	KeyMode.MINOR	1/12	80	3/4	V43/ii
4	4	ChordType.MAJ_MIN7	2			3	9	KeyMode.MINOR	1/12	80	5/6	V43/ii
4	4	ChordType.MAJ_MIN7	2			3	9	KeyMode.MINOR	1/12	80	11/12	V43/ii
3	9	ChordType.MINOR	1			1	7	KeyMode.MAJOR	1/12	81	0	ii6
3	9	ChordType.MINOR	1			1	7	KeyMode.MAJOR	1/12	81	1/12	ii6
3	9	ChordType.MINOR	1			1	7	KeyMode.MAJOR	1/12	81	1/6	ii6
3	9	ChordType.MINOR	1			1	7	KeyMode.MAJOR	1/12	81	1/4	ii6
3	9	ChordType.MINOR	1			1	7	KeyMode.MAJOR	1/12	81	1/3	ii6
3	9	ChordType.MINOR	1			1	7	KeyMode.MAJOR	1/12	81	5/12	ii6
3	9	ChordType.MAJOR	1			2	2	KeyMode.MAJOR	1/12	81	1/2	V6/V
3	9	ChordType.MAJOR	1			2	2	KeyMode.MAJOR	1/12	81	7/12	V6/V
3	9	ChordType.MAJOR	1			2	2	KeyMode.MAJOR	1/12	81	2/3	V6/V
3	9	ChordType.MAJ_MIN7	1			2	2	KeyMode.MAJOR	1/12	81	3/4	V65/V
3	9	ChordType.MAJ_MIN7	1			2	2	KeyMode.MAJOR	1/12	81	5/6	V65/V
3	9	ChordType.MAJ_MIN7	1			2	2	KeyMode.MAJOR	1/12	81	11/12	V65/V
2	2	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	82	0	V[V|HC}{
2	2	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	82	1/12	V[V|HC}{
2	2	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	82	1/6	V[V|HC}{
2	2	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	82	1/4	V[V|HC}{
2	2	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	82	1/3	V[V|HC}{
2	2	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	82	5/12	V[V|HC}{
2	2	ChordType.MAJ_MIN7	0			1	7	KeyMode.MAJOR	1/12	82	1/2	V7
2	2	ChordType.MAJ_MIN7	0			1	7	KeyMode.MAJOR	1/12	82	7/12	V7
2	2	ChordType.MAJ_MIN7	0			1	7	KeyMode.MAJOR	1/12	82	2/3	V7
2	2	ChordType.MAJ_MIN7	0			1	7	KeyMode.MAJOR	1/12	82	3/4	V7
2	2	ChordType.MAJ_MIN7	0			1	7	KeyMode.MAJOR	1/12	82	5/6	V7
2	2	ChordType.MAJ_MIN7	0			1	7	KeyMode.MAJOR	1/12	82	11/12	V7
2	2	ChordType.MAJOR	0	3:5;6:1	9:11;6:7	1	7	KeyMode.MAJOR	1/12	83	0	V(64)
2	2	ChordType.MAJOR	0	3:5;6:1	9:11;6:7	1	7	KeyMode.MAJOR	1/12	83	1/12	V(64)
2	2	ChordType.MAJOR	0	3:5;6:1	9:11;6:7	1	7	KeyMode.MAJOR	1/12	83	1/6	V(64)
2	2	ChordType.MAJOR	0	3:5;6:1	9:11;6:7	1	7	KeyMode.MAJOR	1/12	83	1/4	V(64)
2	2	ChordType.MAJOR	0	3:5;6:1	9:11;6:7	1	7	KeyMode.MAJOR	1/12	83	1/3	V(64)
2	2	ChordType.MAJOR	0	3:5;6:1	9:11;6:7	1	7	KeyMode.MAJOR	1/12	83	5/12	V(64)
2	2	ChordType.MAJOR	0	3:5;6:1	9:11;6:7	1	7	KeyMode.MAJOR	1/12	83	1/2	V(64)
2	2	ChordType.MAJOR	0	3:5;6:1	9:11;6:7	1	7	KeyMode.MAJOR	1/12	83	7/12	V(64)
2	2	ChordType.MAJOR	0	3:5;6:1	9:11;6:7	1	7	KeyMode.MAJOR	1/12	83	2/3	V(64)
2	2	ChordType.MAJOR	0	3:5;6:1	9:11;6:7	1	7	KeyMode.MAJOR	1/12	83	3/4	V(64)
2	2	ChordType.MAJOR	0	3:5;6:1	9:11;6:7	1	7	KeyMode.MAJOR	1/12	83	5/6	V(64)
2	2	ChordType.MAJOR	0	3:5;6:1	9:11;6:7	1	7	KeyMode.MAJOR	1/12	83	11/12	V(64)
2	2	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	84	0	V
2	2	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	84	1/12	V
2	2	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	84	1/6	V
2	2	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	84	1/4	V
2	2	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	84	1/3	V
2	2	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	84	5/12	V
2	2	ChordType.MAJ_MIN7	0			1	7	KeyMode.MAJOR	1/12	84	1/2	V7
2	2	ChordType.MAJ_MIN7	0			1	7	KeyMode.MAJOR	1/12	84	7/12	V7
2	2	ChordType.MAJ_MIN7	0			1	7	KeyMode.MAJOR	1/12	84	2/3	V7
2	2	ChordType.MAJ_MIN7	0			1	7	KeyMode.MAJOR	1/12	84	3/4	V7
2	2	ChordType.MAJ_MIN7	0			1	7	KeyMode.MAJOR	1/12	84	5/6	V7
2	2	ChordType.MAJ_MIN7	0			1	7	KeyMode.MAJOR	1/12	84	11/12	V7
2	2	ChordType.MAJOR	0	3:5;6:1	9:11;6:7	1	7	KeyMode.MAJOR	1/12	85	0	V(64)
2	2	ChordType.MAJOR	0	3:5;6:1	9:11;6:7	1	7	KeyMode.MAJOR	1/12	85	1/12	V(64)
2	2	ChordType.MAJOR	0	3:5;6:1	9:11;6:7	1	7	KeyMode.MAJOR	1/12	85	1/6	V(64)
2	2	ChordType.MAJOR	0	3:5;6:1	9:11;6:7	1	7	KeyMode.MAJOR	1/12	85	1/4	V(64)
2	2	ChordType.MAJOR	0	3:5;6:1	9:11;6:7	1	7	KeyMode.MAJOR	1/12	85	1/3	V(64)
2	2	ChordType.MAJOR	0	3:5;6:1	9:11;6:7	1	7	KeyMode.MAJOR	1/12	85	5/12	V(64)
2	2	ChordType.MAJOR	0	3:5;6:1	9:11;6:7	1	7	KeyMode.MAJOR	1/12	85	1/2	V(64)
2	2	ChordType.MAJOR	0	3:5;6:1	9:11;6:7	1	7	KeyMode.MAJOR	1/12	85	7/12	V(64)
2	2	ChordType.MAJOR	0	3:5;6:1	9:11;6:7	1	7	KeyMode.MAJOR	1/12	85	2/3	V(64)
2	2	ChordType.MAJOR	0	3:5;6:1	9:11;6:7	1	7	KeyMode.MAJOR	1/12	85	3/4	V(64)
2	2	ChordType.MAJOR	0	3:5;6:1	9:11;6:7	1	7	KeyMode.MAJOR	1/12	85	5/6	V(64)
2	2	ChordType.MAJOR	0	3:5;6:1	9:11;6:7	1	7	KeyMode.MAJOR	1/12	85	11/12	V(64)
2	2	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	86	0	V
2	2	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	86	1/12	V
2	2	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	86	1/6	V
2	2	ChordType.MAJOR	0	3:5;6:1	9:11;6:7	1	7	KeyMode.MAJOR	1/12	86	1/4	V(64)
2	2	ChordType.MAJOR	0	3:5;6:1	9:11;6:7	1	7	KeyMode.MAJOR	1/12	86	1/3	V(64)
2	2	ChordType.MAJOR	0	3:5;6:1	9:11;6:7	1	7	KeyMode.MAJOR	1/12	86	5/12	V(64)
2	2	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	86	1/2	V
2	2	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	86	7/12	V
2	2	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	86	2/3	V
2	2	ChordType.MAJOR	0	3:5;6:1	9:11;6:7	1	7	KeyMode.MAJOR	1/12	86	3/4	V(64)
2	2	ChordType.MAJOR	0	3:5;6:1	9:11;6:7	1	7	KeyMode.MAJOR	1/12	86	5/6	V(64)
2	2	ChordType.MAJOR	0	3:5;6:1	9:11;6:7	1	7	KeyMode.MAJOR	1/12	86	11/12	V(64)
2	2	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	5/8	87	0	V|HC}
2	2	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/8	87	5/8	V|HC}
2	2	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/8	87	3/4	V|HC}
2	2	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/8	87	7/8	V|HC}
1	7	ChordType.MAJOR	1			1	7	KeyMode.MAJOR	1/8	88	0	I6
1	7	ChordType.MAJOR	1			1	7	KeyMode.MAJOR	1/8	88	1/8	I6
2	2	ChordType.MAJ_MIN7	3			1	7	KeyMode.MAJOR	1/8	88	1/4	V2
2	2	ChordType.MAJ_MIN7	3			1	7	KeyMode.MAJOR	1/8	88	3/8	V2
1	7	ChordType.MAJOR	1			1	7	KeyMode.MAJOR	1/8	88	1/2	I6
1	7	ChordType.MAJOR	1			1	7	KeyMode.MAJOR	1/8	88	5/8	I6
2	2	ChordType.MAJOR	1			1	7	KeyMode.MAJOR	1/8	88	3/4	V6
2	2	ChordType.MAJOR	1			1	7	KeyMode.MAJOR	1/8	88	7/8	V6
1	7	ChordType.MAJOR	0	5:0	11:0	1	7	KeyMode.MAJOR	1/8	89	0	I(4)
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/8	89	1/8	I
2	2	ChordType.MAJOR	1			1	7	KeyMode.MAJOR	1/8	89	1/4	V6
2	2	ChordType.MAJOR	1			1	7	KeyMode.MAJOR	1/8	89	3/8	V6
2	2	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/8	89	1/2	V
2	2	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/8	89	5/8	V
2	2	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/8	89	3/4	V
2	2	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/8	89	7/8	V
2	2	ChordType.MAJ_MIN7	3			1	7	KeyMode.MAJOR	1/8	90	0	V2
2	2	ChordType.MAJ_MIN7	3			1	7	KeyMode.MAJOR	1/8	90	1/8	V2
1	7	ChordType.MAJOR	1			1	7	KeyMode.MAJOR	1/8	90	1/4	I6
1	7	ChordType.MAJOR	1			1	7	KeyMode.MAJOR	1/8	90	3/8	I6
2	2	ChordType.MAJOR	2			1	7	KeyMode.MAJOR	1/8	90	1/2	V64
2	2	ChordType.MAJOR	2			1	7	KeyMode.MAJOR	1/8	90	5/8	V64
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/8	90	3/4	I
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/8	90	7/8	I
2	2	ChordType.MAJ_MIN7	1			1	7	KeyMode.MAJOR	1/8	91	0	V65
2	2	ChordType.MAJ_MIN7	1			1	7	KeyMode.MAJOR	1/8	91	1/8	V65
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/8	91	1/4	I
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/8	91	3/8	I
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/8	91	1/2	I
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/8	91	5/8	I
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/8	91	3/4	I
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/8	91	7/8	I
3	9	ChordType.MINOR	1	3:5	9:11	1	7	KeyMode.MAJOR	1/8	92	0	ii6(2)
3	9	ChordType.MINOR	1			1	7	KeyMode.MAJOR	1/8	92	1/8	ii6
3	9	ChordType.MINOR	1			1	7	KeyMode.MAJOR	1/8	92	1/4	ii6
3	9	ChordType.MINOR	1			1	7	KeyMode.MAJOR	1/8	92	3/8	ii6
1	7	ChordType.MAJOR	1			1	7	KeyMode.MAJOR	1/8	92	1/2	I6
1	7	ChordType.MAJOR	1			1	7	KeyMode.MAJOR	1/8	92	5/8	I6
1	7	ChordType.MAJOR	1			1	7	KeyMode.MAJOR	1/8	92	3/4	I6
1	7	ChordType.MAJOR	1			1	7	KeyMode.MAJOR	1/8	92	7/8	I6
3	9	ChordType.MINOR	1	3:5	9:11	1	7	KeyMode.MAJOR	1/8	93	0	ii6(2)
3	9	ChordType.MINOR	1			1	7	KeyMode.MAJOR	1/8	93	1/8	ii6
3	9	ChordType.MINOR	1			1	7	KeyMode.MAJOR	1/8	93	1/4	ii6
3	9	ChordType.MINOR	1			1	7	KeyMode.MAJOR	1/8	93	3/8	ii6
1	7	ChordType.MAJOR	1			1	7	KeyMode.MAJOR	1/8	93	1/2	I6
1	7	ChordType.MAJOR	1			1	7	KeyMode.MAJOR	1/8	93	5/8	I6
1	7	ChordType.MAJOR	1			1	7	KeyMode.MAJOR	1/8	93	3/4	I6
1	7	ChordType.MAJOR	1			1	7	KeyMode.MAJOR	1/8	93	7/8	I6
3	9	ChordType.MINOR	1	3:5	9:11	1	7	KeyMode.MAJOR	1/8	94	0	ii6(2)
3	9	ChordType.MINOR	1			1	7	KeyMode.MAJOR	1/8	94	1/8	ii6
3	9	ChordType.MINOR	1			1	7	KeyMode.MAJOR	1/8	94	1/4	ii6
3	9	ChordType.MINOR	1			1	7	KeyMode.MAJOR	1/8	94	3/8	ii6
3	9	ChordType.MAJ_MIN7	1			2	2	KeyMode.MAJOR	1/8	94	1/2	V65/V
3	9	ChordType.MAJ_MIN7	1			2	2	KeyMode.MAJOR	1/8	94	5/8	V65/V
3	9	ChordType.MAJ_MIN7	1			2	2	KeyMode.MAJOR	1/8	94	3/4	V65/V
3	9	ChordType.MAJ_MIN7	1			2	2	KeyMode.MAJOR	1/8	94	7/8	V65/V
2	2	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/8	95	0	V|HC}
2	2	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/8	95	1/8	V|HC}
2	2	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/8	95	1/4	V|HC}
2	2	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/8	95	3/8	V|HC}
2	2	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/8	95	1/2	V|HC}
